Symbol,Name,Index,Description,Category,Provider,Expense_Ratio,Dividend,Div_Yield,Market_Cap,Shares,Avg_Vol,Beta,Asset,Size,Style,Region,Sector,Leveraged,Inverse,Top_Holdings,Chart
COPX,Copper Miners ETF,Solactive Global Copper Miners Index,"The index is designed to reflect the performance of the copper mining industry. It is comprised of common stocks, ADRs and GDRs of selected companies globally that are actively engaged in some aspect of the copper mining industry such as copper mining, refining or exploration.",Commodity Producers Equities,Global X,0.6500%,$0,0%,$1.74,0,"8,844",0,Equity,,,Global/Multi-Region,Industrial,,,
COW,iPath DJ-AIG Livestock Total Return Sub-IndexSM ETN,Dow Jones-UBS Livestock Subindex Total Return,The index is currently composed of two livestock commodities contracts (lean hogs and live cattle) traded on U.S. exchanges.,Agricultural Commodities,Barclays iPath,0.7500%,$0,0%,$84.33,3,"47,285",0,Commodity,,,,,,,
CPI,IQ CPI Inflation Hedged ETF,IQ CPI Inflation Hedged Index,"The Index seeks to provide a hedge against the U.S. inflation rate by providing a real return or a return above the rate of inflation, as represented by the Consumer Price Index.",Hedge Fund,IndexIQ,0.4800%,$0,0%,$11.41,0,"7,387",0,Multi-Asset,,,U.S.,,,,
CQQQ,Claymore China Technology ETF,AlphaShares China Technology Index,The index is designed to measure the performance of Chinese companies operating in the technology sector .,China Equities,Claymore,0.7200%,$0,0%,$18.1,1,"20,720",0,Equity,Large-Cap,,China,Technology,,,
CRBA,Jefferies TR/J CRB Global Agriculture Equity Index Fund,Thomson Reuters/Jefferies CRB In-The-Ground Global Agriculture Equity Index,"The Jefferies | TR/J CRB Global Agriculture Equity Index measures the performance of equity securities of a global universe of listed companies engaged in the production and distribution of agricultural products including grains, livestock, fertilizers, chemicals, seeds, traits and equipment.",Commodity Producers Equities,Jefferies,0.6500%,$0.18,0%,$3.63,0,"1,104",0,Equity,,,Global/Multi-Region,Agriculture,,,
CRBI,Jefferies TR/J CRB Global Industrial Metals Equity Index Fund,Thomson Reuters/Jefferies CRB In-The-Ground Global Industrial Metals Equity Index,"The Jefferies | TR/J CRB Global Industrial Metals Equity Index measures the performance of equity securities of a global universe of listed companies engaged in the production and distribution of base/industrial metals and base/industrial metal products, including copper, aluminum, iron ore, steel and others.",Commodity Producers Equities,Jefferies,0.6500%,$0.28,0%,$5.36,0,"3,594",0,Equity,,,Global/Multi-Region,Industrial,,,
CRBQ,Thomson Reuters/Jefferies CRB Global Commodity Equity Index Fund,Thomson Reuters/Jefferies CRB In-The-Ground Global Commodity Equity Index,"The Jefferies | TR/J CRB Global Commodity Equity Index measures the performance of equity securities of a global universe of listed companies engaged in the production and distribution of commodities and commodity-related products and services in the agriculture, base/industrial metals, energy and precious metals sectors.",Commodity Producers Equities,Jefferies,0.6500%,$0.21,0%,$68.38,2,"22,998",0,Equity,,,Global/Multi-Region,Industrial,,,
CRO,Claymore/Zacks Country Rotation,Zacks Country Rotation Index,"The Index is comprised of 200 stocks selected, based on investment and other criteria, from a universe of international companies listed on developed international market exchanges. Developed international markets are defined as countries whose economies have high income levels, strong legal protection and sophisticated stock exchanges.",Foreign Large Cap Equities,Claymore,0.6500%,$0.38,4.0800%,$2.94,0,"5,797",1,Equity,Large-Cap,Blend,Global/Multi-Region,,,,
CSD,Claymore/Clear Spin-Off ETF,Beacon Spin-off Index,"The Index is comprised of approximately 40 securities selected, based on investment and other criteria, from a broad universe of U.S.-traded stocks, American depositary receipts and master limited partnerships. The universe of companies eligible for inclusion in the Index includes companies that have been spun-off within the past two years (but not more recently than six months prior to the applicable rebalancing date), without limitations on market capitalization (including micro-cap securities), but which are primarily small- and mid-cap companies with capitalizations under $10.0 billion.",Quantitative Methodology Indexes,Claymore,0.600%,$0.34,2.2400%,$15.31,1,"10,840",1,Equity,Mid-Cap,Blend,U.S.,,,,
CSJ,iShares Lehman 1-3 Year Credit Bond Fund,Barclays Capital U.S. 1-3 Year Credit Bond Index,"The index measures the performance of investment grade corporate debt and sovereign, supranational, local authority, and non-U.S. agency bonds that have a remaining maturity of at least one year and less than three years.",Corporate Bonds,iShares,0.200%,$0.22,2.4600%,"$6,309.55",61,"469,897",0,Bond,,,,,,,
CSLS,Credit Suisse Long/Short Liquid Index (Net) ETN,Credit Suisse Long/Short Liquid Index,"The index reflects the return of a dynamic basket of liquid, investable market factors selected and weighted in accordance with an algorithm that aims to correlate to the historical performance of the Credit Suisse/Tremont Long/Short Equity Hedge Fund Index.",Hedge Fund,Credit Suisse,0.4500%,$0,0%,$5.01,0,"11,995",0,Multi-Asset,,,,,,,
CSM,ProShares Credit Suisse 130/30,Credit Suisse 130/30 Large-Cap Index,The methodology of the Credit Suisse 130/30 Index has two main components: the calculation of expected alpha scores for each large-cap stock in the universe and portfolio optimization. The expected alpha scores quantify the performance prospects for each stock; portfolio optimization attempts to ensure that the long/short portfolio maintains risk characteristics similar to the long-only large-cap universe.,Long-Short,ProShares,0.9500%,$0.13,0%,$53.9,1,"30,741",0,Equity,Large-Cap,,U.S.,,,,
CU,ISE Global Copper Index Fund,ISE Global Copper Index,The index is a modified linear weighted index designed to track public companiesthat are active in the copper mining industry based on analysis of revenue derived from the sale of copper.,Commodity Producers Equities,First Trust,0.700%,$0,0%,$5.18,0,"5,570",0,Equity,,,Global/Multi-Region,Industrial,,,
CUT,Claymore/Clear Global Timber,Beacon Global Timber Index,"All stocks in the Index are selected from the universe of global timber companies. Beacon Indexes, the Fund's index provider, defines global timber companies as firms who own or lease forested land and harvest the timber from such forested land for commercial use and sale of wood-based products, including lumber, pulp or other processed or finished goods such as paper and packaging.",Commodity Producers Equities,Claymore,0.6500%,$0.05,2.3100%,$105.43,6,"117,453",1,Equity,,,Global/Multi-Region,Industrial,,,
CVY,Claymore/Zacks Multi-Asset Income Index ETF,Zacks Multi-Asset Income Index,"The Index is designed to identify companies with potentially high income and superior risk-return profiles as determined by Zacks Investment Research, Inc., the Fund's index provider. The objective of the Index is to select a diversified group of securities with the potential to have a yield in excess of and outperform, on a risk adjusted basis, the Dow Jones U.S. Select Dividend Index and other benchmark indices. The Index is comprised of approximately 125 to 150 securities.",Large Cap Value Equities,Claymore,0.600%,$0.26,4.7900%,$225.52,13,"145,017",1,Equity,Mid-Cap,Value,,,,,
CWB,SPDR Barclays Capital Convertible Bond ETF,Barclays Capital U.S. Convertible Bond >$500MM Index,"The Barclays Capital U.S. Convertible Bond >$500MM Index represents the market of U.S. convertible bonds with outstanding issue sizes greater than $500 million. Convertible bonds are bonds that can be exchanged, at the option of the holder, for a specific number of shares of the issuer's preferred stock or common stock.",Preferred Stock/Convertible Bonds,State Street,0.400%,$0.13,0%,$280.85,8,"85,564",0,Bond,,,,,,,
CWI,SPDR MSCI ACWI ex-US ETF,MSCI All Country World ex-U.S. Index,"The index measures the performance of global equity markets, excluding the United States.",Global Equities,State Street,0.3400%,$0.44,3.0400%,$344.4,12,"81,547",1,Equity,Large-Cap,Blend,Ex-U.S.,,,,
CXA,SPDR Lehman California Municipal Bond ETF,Barclays Capital Managed Money Municipal California Index,"The Barclays Capital Managed Money Municipal California Index is a rules-based, market-value weighted index comprised of publicly traded California municipal bonds that cover the U.S. dollar denominated tax exempt bond market, including state and local general obligation bonds, revenue bonds, insured bonds, and pre-refunded bonds.",California Munis,State Street,0.200%,$0.08,4.1400%,$65.57,3,"10,868",0,Bond,,,,,,,
CYB,WisdomTree Dreyfus Chinese Yuan Fund,Chinese Yuan,WisdomTree Dreyfus Chinese Yuan Fund seeks to achieve total returns reflective of both money market rates in China available to foreign investors and changes in value of the Chinese Yuan relative to the U.S. dollar.,Currency,Wisdom Tree,0.4500%,$0.48,1.9200%,$740.42,30,"344,871",0,Currency,,,,,,,
CZA,Claymore/Zacks Mid-Cap Core ETF,Zacks Mid-Cap Core Index,"The Index seeks to select a group of securities with the potential to outperform indices such as the Russell Midcap Index or the S&P MidCap 400 Index and other benchmark indices on a risk-adjusted basis. The Index is comprised of 100 securities selected, based on investment and other criteria, from a universe of mid-capitalization securities, including master limited partnerships and American depositary receipts. Currently, the mid-capitalization universe ranges from approximately $1 billion in market capitalization to $10 billion in market capitalization.",Mid Cap Blend Equities,Claymore,0.600%,$0.02,0.6800%,$4.88,0,"3,063",1,Equity,Mid-Cap,Blend,U.S.,,,,
CZI,Direxion Daily China Bear 3x Shares,Bank of New York Mellon China Select ADR Index (-300%),The BNY China Select ADR Index is a free float-adjusted capitalization-weighted index designed by the Bank of New York to track the performance of a basket of companies who have their primary equity listing on a stock exchange in China and which also have depositary receipts that trade on a U.S. exchange or on the NASDAQ.,Leveraged Equities,Direxion,0.9500%,$0,0%,$12.1,0,"29,910",0,Equity,Large-Cap,,China,,3x,Yes,
CZM,Direxion Daily China Bull 3x Shares,Bank of New York Mellon China Select ADR Index (300%),The BNY China Select ADR Index is a free float-adjusted capitalization-weighted index designed by the Bank of New York to track the performance of a basket of companies who have their primary equity listing on a stock exchange in China and which also have depositary receipts that trade on a U.S. exchange or on the NASDAQ.,Leveraged Equities,Direxion,0.9500%,$0.14,0%,$27.2,1,"56,596",0,Equity,Large-Cap,,China,,3x,,
DAG,DB Agriculture Double Long ETN,Deutsche Bank Liquid Commodity Index-Optimum Yield Agriculture (200%),"The index is designed to reflect the performance of certain corn, wheat, soybean and sugar futures contracts plus the returns from investing in 3 month United States Treasury Bills.",Leveraged Commodities,Invesco PowerShares,0.7500%,$0,0%,$54.42,8,"208,527",1,Commodity,,,,,2x,,
DBA,PowerShares DB Agriculture Fund,Deutsche Bank Liquid Commodity Index Diversified Agriculture Excess Return,The Index is a rules-based index composed of futures contracts on some of the most liquid and widely traded agricultural commodities. The Index is intended to reflect the performance of the agricultural sector.,Agricultural Commodities,Invesco PowerShares,0.7500%,$0.45,0%,"$1,983.08",81,"1,367,770",0,Commodity,,,,,,,
DBB,PowerShares DB Base Metals Fund,Deutsche Bank Liquid Commodity Index-Optimum Yield Industrial Metals,"The Index is a rules-based index composed of futures contracts on some of the most liquid and widely used base metals - aluminum, zinc and copper (grade A). The index is intended to reflect the performance of the industrial metals sector.",Metals,Invesco PowerShares,0.7500%,$0.28,0%,$344.3,18,"403,949",1,Commodity,,,,,,,
DBC,PowerShares DB Commodity Index Trac,Deutsche Bank Liquid Commodity Index-Optimum Yield Diversified Excess Return,The Index is a rules-based index composed of futures contracts on 14 of the most heavily-traded and important physical commodities in the world.,Commodities,Invesco PowerShares,0.7500%,$0.34,0%,"$4,431.96",202,"2,099,440",0,Commodity,,,,,,,
DBE,PowerShares DB Energy Fund,Deutsche Bank Liquid Commodity Index-Optimum Yield Energy Excess Return,The Index is a rules-based index composed of futures contracts on some of the most heavily traded energy commodities in the world: Light Sweet Crude Oil (WTI); Heating Oil; Brent Crude Oil; RBOB Gasoline; and Natural Gas. The Index is intended to reflect the performance of the energy sector.,Oil & Gas,Invesco PowerShares,0.7500%,$0.44,0%,$322.25,14,"92,325",1,Commodity,,,,,,,
DBN,WisdomTree International Basic Materials Sector Fund,WisdomTree International Basic Materials Sector Index,"The WisdomTree International Basic Materials Sector Index is derived from the WisdomTree DEFA Index. It measures the performance of dividend-paying companies in developed markets outside of the U.S. and Canada within the ""International Basic Materials"" sector. Companies are weighted in the Index based on regular cash dividends paid. The Index includes companies from the following industries: metals & mining, chemicals, construction materials, and paper & forest products.",Materials,Wisdom Tree,0.5800%,$0.31,4.4100%,$38.34,2,"14,265",1,Equity,,,Global/Multi-Region,Materials,,,
DBO,PowerShares DB Oil Fund,Deutsche Bank Liquid Commodity Index-Optimum Yield Oil Excess Return,The Index is a rules-based index composed of futures contracts on Light Sweet Crude Oil (WTI) and is intended to reflect the performance of crude oil. You cannot invest directly in an index.,Oil & Gas,Invesco PowerShares,0.500%,$0.12,0%,$470.69,19,"413,061",1,Commodity,,,,,,,
